"","GeneID","PB357.02","PB357.07","PB357.09","PB357.12","PB357.16","PB357.18","PB357.19","PB357.20","PB357.21","PB357.22","PB357.28","PB357.29","PB358.01","PB358.04","PB358.05","PB358.07","PB358.08","PB358.12","PB358.13","PB358.18","PB358.19","PB358.25","PB358.28","PB358.29","PB358.32","PB358.33","PB358.34","PB358.39","PB358.42","PB358.43","PB358.50","PB358.57","PB359.03","PB359.06","PB359.19","PB359.22","PB359.25","PB359.29","PB359.33","PB359.41","PB359.42","PB359.49","PB359.51","PB359.55","PB359.56","PB359.57","PB359.64","PB359.65","PB359.66","PB359.67","PB359.70","PB359.73","PB359.83","PB359.84","PB359.86","PB359.87","PB359.88","PB359.90","PB360.02","PB360.07","PB360.08","PB360.09","PB360.13","PB360.15","PB360.18","PB360.21","PB360.22","PB360.24","PB360.26","PB360.32","PB360.36","PB360.41","PB360.42","PB360.45","PB360.46","PB360.49","PB360.50","PB360.52","PB360.53","PB360.57","PB360.59","PB360.70","PB360.75","PB360.76","PB360.83","PB360.86","PB360.88","PB360.93","PB360.94","PB361.01","PB361.02","PB361.11","PB361.15","PB361.21","PB361.23","PB361.24","PB361.25","PB361.28","PB361.37","PB361.39","PB361.43","PB361.44","PB361.48","PB361.59","PB361.62","PB361.63","PB361.67","PB361.69","PB361.70","PB361.73_ES_B","PB361.73","PB361.76","PB361.77","PB361.78","PB361.81","PB361.85","PB361.86","PB361.88","PB361.90_ES_B","PB361.91","PB361.94","PB362.07","PB362.09","PB362.11","PB362.13","PB362.40","PB362.45","PB362.56","PB362.57","PB362.65","PB362.73","PB363.02","PB363.07","PB363.08","PB363.47","PB363.55","PB364.50","PB364.73","PB364.86","PB365.13","PB365.22","PB365.33","PB365.38","PB365.45","PB365.46","PB365.47","PB366.02","PB366.03","PB366.07","PB366.15","PB366.18","PB366.21","PB366.41","PB366.43","PB366.44","PB366.51","PB366.72","PB366.78","PB366.80","PB366.87","PB367.06","PB367.10","PB367.19","PB367.26","PB367.45_ES_B","PB367.45","PB367.47","PB367.55","PB367.68","PB368.05","PB368.06","PB368.12","PB368.15","PB368.19","PB368.24","PB368.41","PB368.63","PB368.79","PB369.07","PB369.08","PB369.16","PB369.18","PB369.29","PB369.32","PB369.36"
"242","ENSMUSG00000077515",2.8122,4.7002,6.6687,3.7958,9.8429,0.8432,10.4844,3.8647,1.7774,9.7308,9.7228,3.8752,6.6117,7.7181,1.8505,4.8245,7.813,3.7731,6.8423,11.5596,1.7666,14.6296,1.6706,6.6578,5.8583,3.8016,5.8701,5.8989,5.8723,9.6289,6.8427,3.7623,9.7203,14.3685,5.727,7.7337,3.7838,7.5631,7.6852,7.8481,4.8016,8.6901,7.6585,3.8424,7.8011,7.7197,2.8138,3.7978,6.7918,14.444,6.7875,0.6958,2.7862,4.7451,1.8298,10.6818,2.8959,4.7635,2.793,2.8127,5.8555,6.5408,2.7611,4.776,7.6459,1.7232,1.8575,4.7298,7.5894,8.7579,16.2841,13.3887,0.8863,3.8435,1.8092,5.7439,2.7526,7.8175,6.65,9.6254,7.6904,7.6894,6.8146,4.7761,6.6775,1.8229,3.7645,13.738,7.8208,9.7738,5.7898,2.7807,7.8605,7.7985,3.7895,8.7782,8.6541,4.8158,9.751,2.8572,4.7707,1.7741,3.747,5.8091,2.8491,5.803,2.7734,4.8141,5.717,2.8881,10.7661,5.7994,5.856,7.795,1.8816,2.8123,1.8937,2.8753,0,2.7889,3.832,0,2.8479,2.816,0.7566,2.8178,4.8454,2.7934,9.6965,5.8565,4.8442,4.8254,4.6771,7.8349,4.7675,8.8614,10.5473,6.6946,4.7191,5.7192,9.7054,4.4664,3.8694,1.8617,6.7402,3.7781,1.8161,3.7698,6.8358,4.7229,5.6963,5.8247,6.7846,0,10.8176,0.8874,17.5962,7.8064,4.686,11.6224,0.9206,3.8641,8.4712,3.8858,4.821,14.458,5.6884,1.7832,5.88,8.7253,6.7319,2.8165,12.5983,10.6256,4.8113,6.7766,8.6732,7.6916,4.82,7.8602,6.733,11.4872,8.6123,5.8392,6.7305
"243","ENSMUSG00000077564",5,6,8,7,3,5,6,3,7,4,6,5,7,7,1,4,5,3,3,6,3,5,2,2,4,7,8,5,5,3,1,2,0,3,0,1,4,3,7,2,3,5,9,6,3,2,1,1,6,13,4,5,5,3,7,6,3,6,1,1,3,8,3,8,3,3,5,9,5,6,12,7,5,5,5,6,1,9,1,4,5,4,7,3,4,8,2,3,6,2,2,6,5,2,4,4,9,8,8,2,2,7,4,5,1,2,11,2,8,4,11,9,3,4,7,3,3,4,2,1,3,1,2,4,1,4,7,3,4,5,2,2,6,1,6,2,7,3,9,5,8,7,5,4,6,6,4,2,5,3,5,5,2,3,8,7,7,2,7,4,0,7,9,0,5,8,2,2,2.0104,2,10,6,8,7,7,4,8,5,2,0,3,9,3,5,4
"244","ENSMUSG00000077565",0.6543,5.6415,5.5777,2.7736,6.7074,5.7248,1.6879,2.7569,5.2244,6.6563,5.6607,4.7284,13.4219,4.4806,2.8056,5.7468,3.841,7.7556,2.7574,8.4605,8.6653,6.517,6.5525,13.5215,2.745,4.6019,3.807,6.774,11.6968,10.533,4.7855,3.7907,11.6222,6.2617,8.6371,2.735,6.7305,13.3689,12.487,3.7362,2.7103,0.5742,9.5114,8.6465,5.7283,9.521,2.6637,4.7494,3.6819,19.2873,1.7403,6.6363,16.4583,5.6568,3.6703,3.4649,5.83,7.5875,8.7234,3.7347,8.7452,7.4581,10.5715,12.5944,8.4528,11.646,3.7733,11.4728,9.5451,2.5775,15.144,3.615,8.7565,8.7636,4.7262,6.5347,4.5593,8.644,8.6197,7.6196,7.471,8.4878,2.7,5.764,8.5766,4.6364,7.6219,4.6758,8.6066,1.7324,6.6486,2.6508,0,3.6361,6.6363,1.7021,3.6185,5.6596,12.5736,2.7506,1.6185,3.6912,3.6366,1.7241,2.7451,2.6655,4.5274,6.5514,11.5426,4.7219,7.358,7.6934,0.6876,7.6445,3.8141,6.5181,7.7824,3.7547,0,7.6688,4.6549,0.9286,2.8183,5.6612,2.6923,12.6444,7.723,3.7821,14.5298,5.7797,2.7889,1.6375,5.5636,0.7457,4.6949,5.728,14.3249,7.577,7.649,8.5701,7.5709,15.1043,1.7325,4.6662,4.6269,2.719,2.7015,6.6315,4.7568,5.5606,10.6227,3.7984,4.5886,4.813,9.7128,4.8274,7.6035,3.669,3.5437,9.4091,2.8021,2.7317,9.3316,2.8152,7.6614,16.0596,7.5746,4.6452,3.7173,13.5492,2.5332,4.6143,9.4836,9.478,12.6878,2.6567,13.4302,8.4116,4.7321,3.7555,12.5505,10.4748,10.3002,5.6815,12.6099
"245","ENSMUSG00000077614",3,0,5,8,3,3,5,3,1,4,2,0,16,8,1,3,4,0,0,3,8,5,4,6,5,4,1,3,2,3,8,1,5,12,1,1,5,14,5,4,8,0,12,1,1,3,6,3,1,9,3,4,4,6,3,2,3,13,1,6,9,3,4,6,10,2,5,7,13,3,4,2,3,0,9,1,2,9,0,4,15,4,0,2,6,8,11,6,6,6,3,3,4,0,5,1,1,6,7,5,3,1,11,0,0,1,1,2,1,7,12,2,4,6,0,9,4,4,1,2,0,0,1,0,1,7,2,5,7,3,1,3,5,1,1,1,16,8,9,2,7,6,2,3,1,4,9,6,3,1,3,2,8,0,9,5,1,5,8,5,0,2,10,2,2,9,2,1,1,0,9,2,3,5,5,5,6,3,4,1,3,2,10,0,5
"246","ENSMUSG00000077637",1,0,2,0,0,0,2,0,0,2,5,1,0,1,1,1,1,1,0,2,1,1,0,0,1,1,2,1,1,2,3,2,2,2,3,0,1,5,0,0,0,1,1,0,1,4,1,1,0,2,4,1,2,6,2,0,2,4,0,1,1,0,2,0,3,2,1,6,5,1,4,0,4,2,1,4,3,1,0,2,1,0,3,1,5,0,0,2,3,0,2,1,3,1,1,1,2,1,0,2,1,2,1,1,1,1,0,0,2,5,5,0,2,1,2,1,3,0,0,1,1,0,2,4,1,1,1,2,0,1,0,1,1,0,1,2,1,0,0,3,3,4,2,2,4,3,0,3,2,0,0,0,4,2,1,1,0,0,2,1,0,1,2,0,1,1,2,0,1,2,1,0,0,1,0,1,6,0,0,1,3,5,4,0,1
"247","ENSMUSG00000077639",1,0,2,0,1,0,1,0,0,0,3,1,4,2,1,0,0,0,0,1,2,0,1,0,0,2,2,2,1,1,0,0,2,0,0,1,2,2,1,3,0,1,2,0,3,2,0,0,0,0,2,1,0,1,2,3,0,0,0,0,2,0,0,1,0,0,0,1,1,0,1,3,1,0,0,2,1,3,0,1,1,3,1,2,1,0,1,0,4,0,2,1,0,1,1,0,2,3,1,4,1,0,0,1,1,0,0,0,0,2,2,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,2,1,2,1,0,0,0,0,1,3,2,0,1,1,4,0,2,1,2,2,0,0,3,2,2,0,0,0,1,1,2,1,0,0,1,1,3,3,1,1,0,0,2,2,1,0,0
"248","ENSMUSG00000077698",1.675,0.8625,10.2957,4.5821,2.0715,1.1247,5.4153,1.0916,3.3199,3.7448,4.5108,2.1322,7.1871,5.5089,7.2081,7.9506,6.1574,3.0266,2.2742,2.694,2.0312,7.2966,13.6568,7.6601,5.3946,2.8832,5.182,1.3647,5.1993,5.3343,6.2875,5.2082,8.5294,15.1575,7.8698,4.9055,6.0014,11.3492,11.2598,4.0591,3.8782,6.5271,2.3643,3.0322,1.8828,5.7253,4.9825,5.0088,1.9206,17.706,2.8015,5.5087,5.5415,9.7027,3.5802,10.6396,4.1832,4.5348,6.1221,2.709,5.0829,8.9824,0,2.5692,3.419,10.4654,7.2357,4.5111,0.4373,3.7646,7.0422,7.3819,0.1015,5.9075,0,1.4503,1.9135,4.8497,1.5767,1.6912,8.3733,6.4075,0,2.5624,5.6114,1.6923,1.6912,4.0207,3.7718,1.7144,6.5582,1.7514,0,3.9426,3.7942,2.7704,6.4025,3.7768,9.4566,1.9429,2.9113,0,7.8594,2.1115,5.2028,1.8255,10.868,6.7601,2.7717,1.0131,2.9305,3.8499,0.8885,9.7142,1.9327,1.7741,6.1415,0,0.8175,7.7814,11.5891,0,2.3935,1.5419,0.935,6.5373,4.1586,1.8315,6.5008,3.846,2.9654,1.8755,3.8135,1.2254,3.8219,4.6386,12.6463,0.8963,5.8667,13.509,0.6407,5.7391,0,2.9012,4.0244,5.8514,1.0217,0.9186,2.1566,6.3981,5.8167,4.1966,3.4446,1.3282,6.9618,0.441,6.1759,0.9066,5.6538,2.1906,1.3284,3.9007,7.3271,0.5494,0.1494,10.614,6.8653,6.1011,2.0157,0.5055,3.5624,2.9619,7.3908,8.2268,6.8694,2.4547,12.9879,4.6868,3.0001,2.0224,4.7333,6.3056,12.8542,2.7182,3.3336
"249","ENSMUSG00000077704",3,0,1,0,2,0,4,0,3,1,0,2,1,1,0,0,0,1,2,0,0,1,0,0,0,2,0,0,1,1,0,1,2,1,1,0,3,0,2,2,1,1,3,0,0,0,1,0,0,0,0,0,5,1,2,2,1,1,0,3,1,0,0,5,0,0,1,2,1,0,0,1,0,0,1,2,1,0,1,0,1,0,0,1,0,0,1,0,2,1,0,0,0,1,1,1,3,1,0,1,2,0,0,1,1,3,0,1,0,0,1,1,1,1,1,3,0,1,0,3,1,0,0,1,0,1,0,1,2,1,1,1,0,0,0,2,1,0,0,2,3,0,0,0,0,0,2,3,0,2,2,0,0,0,1,1,0,1,3,1,2,1,0,0,0,0,2,1,0,2,0,2,1,1,1,1,2,1,0,0,2,2,0,1,2
"250","ENSMUSG00000077709",17.55,18.9276,20.07,11.4024,11.8913,18.2036,16.1027,15.2371,21.3985,20.3198,14.0757,8.5398,27.0755,15.1855,10.1589,14.1355,18.5057,19.1266,20.7017,8.72,15.8291,37.162,18.0762,22.5091,21.1475,30.3906,19.7519,9.6215,19.9819,17.1988,12.5628,7.8785,18.8316,27.4252,23.9035,16.5722,24.1597,26.4416,21.6474,16.9978,5.7758,24.3905,24.7944,9.2521,20.2313,34.9801,18.8653,20.183,23.6044,35.2872,12.7925,22.0917,14.8548,12.3574,13.6178,15.0439,9.0165,29.1022,5.8947,22.7421,14.3786,30.9878,13.3817,28.369,8.6316,38.2071,11.0238,25.1799,7.4673,23.4088,28.17,13.6685,17.9452,24.074,8.0197,17.2715,15.5108,24.0027,1.1662,19.9956,16.3187,16.0641,19.288,17.0142,20.8417,10.1774,13.7013,19.8766,11.3981,10.13,26.4326,9.0736,9.6841,11.3591,5.5636,31.8155,19.7482,18.4242,16.0537,14.1411,14.487,20.8705,3.9146,24.7445,12.7839,19.2543,14.3858,12.9415,16.7469,19.6253,30.9118,18.5965,15.3865,3.5492,7.043,12.4022,11.7179,6.7114,3.1337,11.1308,24.2769,0.4179,9.5005,10.0638,9.8787,22.9416,14.2405,11.2915,27.1126,2.5631,10.1226,5.47,16.9679,21.9722,21.835,11.9948,51.7799,19.8403,17.1229,22.1174,15.5192,36.3747,11.5006,14.4555,16.8967,24.8288,8.1024,22.5562,9.0121,15.5061,23.4493,16.7222,10.5811,14.6998,21.0941,12.7552,7.7481,14.0571,14.532,35.0351,3.1591,12.4683,19.6899,10.8727,13.3993,39.2352,16.3923,25.6497,8.3335,34.1675,22.4512,15.3967,24.1333,23.5018,14.6327,17.6783,35.7914,21.217,6.8822,9.6192,23.7892,21.3368,36.2992,14.9122,20.2045
"251","ENSMUSG00000077711",4,1,6,3,2,1,2,3,2,3,4,3,9,6,3,1,2,3,1,3,2,5,1,3,2,3,5,2,4,4,5,6,4,10,6,1,5,5,3,3,2,1,9,0,5,1,1,0,1,6,6,3,6,2,4,10,0,0,1,4,2,4,1,1,1,6,1,11,4,10,6,7,1,3,2,2,2,1,4,4,4,2,2,4,1,1,9,2,6,1,5,1,4,5,3,1,2,4,5,3,4,4,2,0,1,3,3,3,2,1,4,4,5,1,2,0,2,7,1,1,2,0,0,8,3,3,3,0,5,3,2,2,6,2,2,1,12,3,4,1,4,13,1,4,3,1,6,4,2,1,5,3,3,8,4,2,5,2,3,8,3,2,5,3,3,7,0,0,1,3,1,6,4,6,4,6,9,4,4,4,2,5,7,0,2
"252","ENSMUSG00000077734",1,11,8,4,4,3,6,4,3,3,4,2,7,4,3,4,3,4,5,10,5,11,4,8,4,5,2,6,5,7,1,7,13,24,8,6,9,16,13,2,1,4,3,2,3,6,6,5,8,12,3,4,3,3,3,6,3,5,4,1,8,12,13,11,1,10,4,14,12,6,12,11,3,8,2,4,4,5,2,7,8,8,0,2,6,4,4,6,7,4,1,5,0,1,5,5,7,5,5,5,4,1,4,4,2,5,6,5,4,3,9,5,5,8,3,3,2,6,0,1,3,0,3,5,7,8,2,1,9,1,1,5,14,2,2,3,14,8,11,5,3,23,2,4,4,3,3,4,4,7,4,4,4,5,6,5,3,1,5,6,5,3,18,2,1,20,3,7,1,7,3,7,6,9,1,3,8,6,4,2,3,20,8,4,5
"253","ENSMUSG00000077737",5,0,8,4,4,5,7,3,7,4,7,4,2,5,2,2,2,5,2,1,2,5,3,5,3,3,3,1,3,5,6,2,4,8,3,3,5,5,3,6,3,6,5,3,5,3,2,2,1,7,6,4,0,4,3,5,2,4,2,7,2,2,3,5,3,4,0,7,1,5,1,3,4,0,4,7,4,2,3,1,3,4,4,4,5,10,11,5,4,2,10,2,4,3,1,2,9,0,2,2,1,6,4,3,4,1,4,3,3,7,14,2,2,1,2,9,2,2,0,5,3,2,5,9,8,2,0,2,8,5,8,9,2,1,5,6,5,2,1,7,3,13,6,3,4,5,2,4,2,7,1,0,3,0,2,3,5,1,3,3,4,6,6,4,3,11,5,2,5,5,4,4,4,11,6,4,7,1,1,5,4,6,7,4,5
"254","ENSMUSG00000077797",0,2,2,1,1,1,0,0,1,2,1,1,3,1,3,0,3,1,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,1,1,2,0,0,3,3,1,1,1,0,1,5,3,0,0,1,0,2,1,1,0,0,2,2,2,1,2,3,1,1,0,4,1,3,2,3,5,5,1,0,1,3,1,1,0,3,0,2,1,0,3,0,0,1,0,1,3,0,4,1,1,0,0,0,1,3,3,4,2,0,0,2,1,0,1,0,2,0,1,1,0,1,1,1,0,0,0,0,2,0,0,0,0,0,2,3,1,0,1,1,4,0,4,0,2,2,1,0,4,2,2,1,1,0,1,1,1,2,2,0,1,2,1,0,3,4,1,3,2,0,1,2,0,0,3,2,0,2,1,4,1,0,3,1,0,1,3,0,3,0,1
"255","ENSMUSG00000077990",1.9403,2.9662,7.8784,5.8489,1.9136,3.962,3.8714,1.957,1.9234,2.9006,2.9588,0,2.9345,1.983,0.9545,2.9583,2.9411,4.9399,2.9353,3.9528,1.9542,20.5781,1.9509,0,0.9391,0.9497,0,1.937,8.7895,9.7505,0,2.969,15.4998,13.7566,11.6989,10.7703,1.9567,6.6398,0,1.9447,0,9.7621,11.8484,4.9649,3.863,4.7198,1.8635,2.9311,11.7256,0.8632,0,0,0.9525,0.9511,0,0,2.9734,3.8473,4.8813,8.8593,6.8697,1.9035,5.921,0.9212,7.7632,0.9517,6.9067,2.8892,0.8936,1.8919,2.8671,1.913,0,1.9704,4.9776,1.86,7.8036,1.942,0,11.8575,6.812,4.7511,1.972,5.8521,1.8991,0,1.8472,2.8739,0.9572,1.9859,0,0,4.9744,7.8581,0.9566,4.9232,1.918,0.9384,0.9326,0.966,2.9524,0.934,3.9517,3.8769,0.9723,0.9736,2.9476,2.9655,5.9444,4.8037,5.6584,5.8663,5.786,5.7879,0,0.9539,0.9579,1.9376,0,2.9261,1.9085,1.982,0.9557,0.938,2.9196,3.8847,0.9489,2.9151,0.8894,0,0.9474,1.9248,4.8174,4.8468,0,0.9248,32.1235,6.8416,3.9122,1.8855,0.9317,8.8476,0,0,2.9697,0.9407,0,2.9401,5.8489,2.9794,3.8951,0,3.8974,5.9208,2.9014,4.9519,6.9246,20.5385,0.9759,12.8097,2.977,0,3.9038,1.9601,3.8408,11.6157,1.932,1.9168,4.9292,1.9129,0,0,0.9548,8.7715,6.8734,9.8266,7.8269,1.957,13.6365,0.9636,5.8746,16.7571,61.385,2.9013,2.8803
"256","ENSMUSG00000078035",0,0,0.78,3.7845,1.8029,0,0,0.8327,0.8204,0,6.5225,3.7458,8.6579,2.6298,0,0,1.8202,0,0,0,0,1.8813,0,0.912,0,5.7504,1.9367,0,0,0,0,0,1.6651,1.6175,0,0.7789,0,0,0.7212,0.7934,0,0,1.5988,0.8452,0.8389,2.4495,0.9246,0.8705,0,1.6449,0,0,0.6828,0,0,0.7351,0,1.698,0,3.7809,0.9223,0,2.8755,1.9115,0,0.7501,0.8763,1.9068,2.7182,2.8211,0,0.8009,1.7853,0.7942,0.8197,0,0,2.704,3.6463,0.7437,0.6288,1.7931,1.8752,0,0,5.7174,2.5945,1.8261,1.7425,0.7242,0.701,2.7607,0.7628,0,0.8197,0,0.6742,1.6537,2.6581,0,2.6464,0.6769,0.8515,0,0,0,1.6203,0,0,0.848,1.6262,0.8441,0.7438,0.8368,0,1.8253,0,1.7885,0.9645,0.918,0,0,1.8272,0,0,2.6937,0.8488,0,0.8966,0.8052,0.796,0.9109,0,1.8687,0.8277,0,1.8019,0,0,0,0.7362,1.7659,2.7153,2.8784,0,0.7648,1.9064,2.6825,0.9286,1.7391,0,0,0.7833,0,0,0.8638,0,2.9501,0,3.8399,0,0,1.8766,0,0.8781,0.6427,0,0,0,0.7457,1.7866,0,0,0,0,0,0.5945,0.8605,0.945,0.9253,0,0,0.8983,2.7518,0
"257","ENSMUSG00000078087",26817.7816,7263.6563,47131.1104,42236.8725,24712.7804,19207.8772,1.8828,22445.4211,45089.8077,43732.8164,34106.4432,40519.1406,0,18887.6174,28959.8291,34888.9345,19207.0091,41246.3706,16341.8657,14928.1306,11959.5309,62146.0053,43242.4722,51840.6397,0,33223.7349,49880.3291,22792.149,22317.9467,53204.4858,33809.8312,36032.1099,39132.7124,57948.2283,34931.5182,19776.96,48397.5277,40898.6767,27269.5204,16789.8123,1e-04,38194.2691,0,12224.4322,31083.0727,28082.2599,35565.0711,24400.1054,23256.0023,40180.1455,35467.1838,41515.2062,49816.2364,43229.9948,27636.2755,47403.2121,42894.2545,16681.9271,21812.7956,25654.0311,16753.326,5e-04,30729.1999,30398.5045,0,18974.6434,22215.1577,53143.6061,23899.5258,24581.7413,29664.0412,36430.3329,33013.0447,0,24024.8587,27213.3464,47843.7914,21637.0802,25075.5017,21177.0376,55748.976,45036.9865,28053.7116,5.0917,26901.4428,0,28155.5869,18877.5543,45102.923,0,58480.7595,0,36652.5193,0,0,20255.5615,0,38765.6895,22043.1394,45033.733,17813.6777,20402.9748,37342.8077,20842.9405,27834.0996,0,29528.2234,28020.6945,24469.6648,23973.4252,46532.4056,45738.1359,70236.3992,20496.1427,58153.2463,22697.0767,16218.2978,17217.4482,0,50340.8327,0,0,8385.4891,30804.7991,29119.2502,35787.2666,23085.8685,25781.3735,33962.4338,52375.1549,34932.1106,24751.2338,37048.5712,21040.1263,0,41204.7044,35684.0521,17033.9881,19506.0351,18752.973,28652.6362,55222.6911,0,15813.5248,16541.4339,0,17256.9589,27915.0479,27068.6135,29004.0851,17092.7354,19186.9023,41864.6611,12707.3368,3e-04,17964.7532,0,27235.8805,39746.245,0,22127.6842,40932.4203,56901.1964,13062.3817,17129.4245,46067.1663,16027.8446,13481.5312,19800.6186,23191.714,22834.8607,14215.9796,0,26738.3519,2e-04,30905.6556,0,17021.0357,34489.0989,0,26016.7115,22228.9345,55459.4225,1e-04,26338.4955
"258","ENSMUSG00000078125",12.7153,1.0048,8.7931,2.0058,10.4702,0,4.8182,3.011,10.4176,0,19.2839,2.7937,16.7304,9.8712,3.4488,4.2405,3.0125,4.1301,7.3374,4.2992,3.7987,6.3401,6.9403,4.4641,5.7677,8.1735,4.7392,5.8277,2.0919,5.6703,2.6728,0,8.3074,8.8835,4.8352,5.7673,0,10.4812,6.4523,4.8591,10.0932,5.2767,3.8706,0,0,5.3132,4.127,3.4748,1.669,14.6677,7.9793,1.3515,1.4652,4.4155,0,2.6869,1.2238,1.8196,2.6744,0,0,7.2514,7.5941,8.6631,3.2506,4.1526,5.024,15.9121,8.0384,4.6686,21.2155,1.3957,0,3.7087,14.109,2.3907,4.2153,6.3834,4.032,5.8489,9.0505,0,15.63,7.2384,6.712,5.9061,9.1322,1.2215,10.8328,13.1348,7.9308,3.6422,12.5161,2.5769,1.2373,7.9233,11.0896,10.0724,7.2994,2.9928,6.5627,9.2759,4.3446,0,3.7943,3.9177,7.3565,1.2905,3.993,12.2363,20.3923,0,0,5.2878,5.8945,2.0835,2.7373,8.1398,0,10.6203,2.1091,1.2181,7.3427,3.1135,2.8261,11.0002,6.0048,11.3212,9.9274,4.6339,9.0144,2.9835,5.8736,1.7483,9.1361,13.0196,17.4518,0,8.1619,3.0192,2.7975,9.2041,0,5.8121,3.0293,8.1737,16.4792,7.6914,4.6103,6.0177,9.8725,0,7.19,8.0611,3.6352,2.5132,0,4.2299,7.3854,6.5112,2.4221,8.2089,9.67,4.3568,1.5904,13.0127,11.8645,6.5075,9.8149,11.7228,4.0842,3.0662,8.0502,1.4488,6.719,11.2526,5.0306,4.2677,2.9979,0,3.148,1.5015,9.383,5.0178,4.5072
"259","ENSMUSG00000078141",16.1953,2.3088,2.8292,0,17.7453,0,0,1.2538,16.356,6.3823,0,3.5599,1.3602,0,2.8715,2.3412,0,1.088,9.9049,0,13.976,1.3089,1.3358,1.2234,0,0,0,0,1.3117,0,0,0,12.351,0,2.5622,1.4527,3.2186,7.5398,21.0157,0,4.7957,5.1183,8.1782,2.6415,0,0,0,0,1.3126,1.169,10.9072,6.0757,2.1209,7.3891,3.0525,7.6088,5.5872,1.1847,0,0,1.7226,12.0945,1.4977,0,10.8646,9.0254,17.5484,62.0383,9.8925,0,1.3801,5.2234,0,1.19,0,1.5614,2.7418,12.8216,11.5377,3.5513,0,0,2.2928,9.6316,1.5114,10.7862,6.282,6.007,0,0,0,2.7482,0,1.4168,3.6262,11.0088,1.4424,1.2324,13.8701,0,0,0,2.3382,1.132,0,8.8944,0,0,0,8.1684,12.9865,0,0,8.8914,0,0,6.9592,0,0,1.5985,0,0,28.7065,3.0707,1.4378,8.8705,1.2101,7.6284,2.3006,12.6291,9.215,8.0839,1.1633,0,13.276,1.7429,27.2834,0,2.1927,4.1547,13.0399,0,8.5256,1.1832,3.0306,0,2.3865,0,2.5823,0,11.5966,0,3.3478,0,0,4.9135,0,1.3898,0,1.5058,17.0054,0,9.0647,0,13.4131,44.0174,1.419,20.825,0,2.3575,1.2407,1.1189,4.3391,1.2912,15.44,17.1734,9.9902,2.6664,4.5877,0,1.1164,4.6779,22.9277,0,7.0056
"260","ENSMUSG00000078143",46.9011,39.282,36.5141,19.533,17.4731,2.714,14.7866,45.6017,26.39,0,26.568,2.3567,29.4208,28.2139,2.5874,31.8874,17.5339,29.8866,14.0537,8.6813,21.3176,36.3258,43.1791,24.8984,20.8341,25.1212,21.9383,23.509,1.3685,15.8981,6.6715,19.1519,48.7638,3.0262,9.0936,15.6181,22.9885,35.6181,0,37.8757,31.3643,21.2764,7.8464,37.1394,14.9273,47.0842,18.1425,7.6667,14.3325,36.2092,122.474,19.2388,0.246,65.0735,16.0535,0.2451,20.0796,45.4602,19.5962,18.7205,0.0662,1.1861,30.8399,24.9231,0.3306,0.2463,14.492,11.9964,58.5232,1.7208,42.4304,20.9966,3.8674,0.0608,14.327,40.0582,36.9452,33.0543,2.6021,138.2608,16.9461,26.6175,18.1771,0.0383,12.4348,54.8109,0,55.8566,11.9576,5.2508,8.3281,8.1186,0,39.9389,12.3932,46.7083,2.0898,14.0008,28.0199,20.7974,15.4989,22.3528,19.4867,7.9336,13.1584,68.316,7.637,3.0709,2.1986,0.5662,4.0256,0.0916,0.0053,37.5349,30.0393,21.7792,11.4987,29.8166,0,44.4157,49.2337,21.3331,25.2693,33.3203,11.7559,47.2533,17.2366,37.3434,45.0457,26.4638,0.003,22.5349,20.8894,11.1655,26.8045,34.9204,12.6065,14.0717,13.8823,28.1373,0.0757,25.2579,19.3403,32.2045,13.3694,33.9281,27.1595,44.8476,0,3.4972,54.5673,0.2962,20.1404,29.2596,55.7879,0.0028,0,18.6632,0.311,6.754,33.23,35.612,79.75,25.2457,42.5894,101.7859,19.8957,23.0581,12.8542,21.8898,15.6303,9.2341,35.0961,26.4132,14.7934,36.7748,90.7951,24.7013,69.8212,14.9308,2e-04,37.5654,16.1182,62.6093,39.1063
"261","ENSMUSG00000078160",60.0061,44,45,15,54,79,63,28,14.0003,53,79.0001,106,421,96.0001,59,30,29,48,56.0002,41,33,35,59,43.0001,42.0001,105,27.0001,45.0002,9,97,31,34,93,101.0074,32.0001,30,62,63.0008,125,117,38,75,78,64.0001,15,53,42,20,15,133.0069,71,54,86,90,119,67,38,109,56.0002,56,65,89.0075,82,65,66,100,57,107,59,64,52,59,62,15,87,59,36.0013,102,84,51,52,96.0002,127,31,57,89,79,40,120,32,26,73,67,40,41,31,30,114.0002,58,82.0046,108,64,30,24,52,52.0031,36.0002,55,18,8,27,73,20,40,24,37.001,25,51,12,50,42,26,111,24,39.0009,39,67,33,62.0001,23,50,69,55,60,52,76,192.0032,32,26,42.0001,71,93,150,172,65,105,74,53,53,43,50,12,100,28,76,78,27,20,105,53,70.0002,117,95,66.0002,21,114.0001,100.0001,94,33.0001,27,82,33,69,68,41,36,101,81,97,45,42.0032,93,83,70,67
